account_id,rating_region,industry,risk_band,risk_score_2025,covered_lives_2025,annual_premium_2025,paid_claims_2025,fy2025_mlr,recommended_rate_change_pct,expected_renewal_probability,premium_if_renewed,projected_2026_premium,projected_2026_paid_claims,projected_case_mlr,expected_contribution
ACC01802,R14,Healthcare,0.15–0.49,0.4256,163,1058422.17,348054.49,0.3288427811371336,2,0.8410276678250909,1079590.6134,907965.5757936612,292723.4560007514,0.32239488346777806,615242.1197929098
ACC01803,R44,Healthcare,2.50–5.00,3.6877,328,2697143.56,10521066.21,3.900818023197846,25,0.9719957301938721,3371429.45,3277015.030049875,10226431.433207026,3.1206544185582765,-6949416.40315715
ACC01804,R48,Healthcare,1.00–1.49,1.2486,421,2508885.17,2617990.6,1.0434876140624643,25,0.693836270058384,3136106.4625,2175944.410446993,1816456.8329519108,0.8347900912499715,359487.5774950823
ACC01805,R44,Healthcare,0.50–0.99,0.8712,477,3727541.72,1521855.36,0.40827319298253223,10,0.841344537106178,4100295.8920000005,3449761.5492531033,1280404.693401756,0.3711574481659383,2169356.8558513476
ACC01806,R30,Retail,2.50–5.00,4.0193,354,3514895.16,8644165.68,2.4592954516458465,25,0.981764078677437,4393618.95,4313497.260506478,8486531.35476032,1.967436361316677,-4173034.0942538427
ACC01807,R07,Healthcare,0.15–0.49,0.2264,177,1355474.37,298483.4,0.2202058604767274,0,0.8403157553938525,1355474.37,1139026.4691435564,250820.30374352547,0.2202058604767274,888206.165400031
ACC01808,R23,Healthcare,1.00–1.49,1.1259,71,697802.59,523468.89,0.7501675939609225,18,0.734971675282116,823407.0561999999,605180.8635344293,384734.8070413697,0.6357352491194259,220446.05649305962
ACC01809,R17,Logistics,0.15–0.49,0.2891,154,841809.48,418701.74,0.4973830183048069,5,0.7961648189036064,883899.954,703730.046805316,333355.59500172484,0.4736981126712447,370374.45180359116
ACC01810,R02,Healthcare,0.50–0.99,0.5676,323,1979789.68,1378950.33,0.6965135458227059,12,0.7230736945642472,2217364.4416,1603317.898983101,997082.7097336879,0.6218870944845587,606235.189249413
ACC01811,R30,Retail,0.15–0.49,0.2161,226,1408368.68,347392.02,0.24666269914494268,0,0.8305777552438756,1408368.68,1169759.69679018,288536.08416123554,0.24666269914494268,881223.6126289445
ACC01812,R23,Healthcare,2.50–5.00,4.2151,102,875108.78,2868597.91,3.2779900917003713,25,0.979037279057322,1093885.975,1070955.148562966,2808464.2925159205,2.622392073360297,-1737509.1439529546
ACC01813,R12,Manufacturing,0.15–0.49,0.1643,282,1661884.52,349646.11,0.21039133934528734,1,0.8585796459190541,1678503.3652000001,1441128.8249673569,300199.0333207746,0.20830825677751222,1140929.7916465823
ACC01814,R35,Healthcare,0.50–0.99,0.9164,516,3160207.99,1771925.97,0.5606991614498132,13,0.8117914090085208,3571035.0287,2898935.5575671564,1438434.27984509,0.49619394818567547,1460501.2777220665
ACC01815,R11,Hospitality,0.50–0.99,0.5293,314,2063480.12,1006856.5,0.48794097420235866,13,0.8260893443671362,2331732.5356,1926219.401573324,831753.4259567895,0.4318061718604944,1094465.9756165347
ACC01816,R02,Hospitality,0.50–0.99,0.603,322,2068781.62,985410.01,0.4763238422429526,10,0.8252271448689676,2275659.782,1877936.2245929975,813187.0890776009,0.4330216747663206,1064749.1355153965
ACC01817,R15,Logistics,0.15–0.49,0.3164,366,2132373.38,725698.85,0.34032447450643,1,0.8309986005172761,2153697.1138,1789719.2875058968,603054.7287469967,0.3369549252538911,1186664.5587589
ACC01818,R41,Manufacturing,0.50–0.99,0.6501,743,6933435.46,2387134.37,0.34429315507034375,9,0.8449488499236119,7557444.651400001,6385654.166561782,2017006.4405446257,0.3158652798810493,4368647.726017157
ACC01819,R30,Healthcare,0.50–0.99,0.8459,369,2352500.55,1332265.43,0.5663188601592463,12,0.7988099774502377,2634800.616,2104705.0206528325,1064226.9180960313,0.5056418394278984,1040478.1025568012
ACC01820,R31,Technology,0.15–0.49,0.1891,852,5216699.52,1707426.0,0.32730004736788065,3,0.8344934102881287,5373200.5056,4483900.414080041,1424835.7455546185,0.31776703627949576,3059064.668525423
ACC01821,R10,Financial services,0.15–0.49,0.2406,74,551521.46,101510.3,0.18405503205623225,0,0.8524420743409834,551521.46,470140.09740596765,86531.65069897553,0.18405503205623225,383608.4467069921
ACC01822,R27,Technology,0.50–0.99,0.6035,557,3754473.81,1975893.3,0.5262770230910201,7,0.7969306448836959,4017286.9767000005,3201499.1010244046,1574649.921790374,0.4918476851317944,1626849.1792340307
ACC01823,R23,Professional services,0.50–0.99,0.6083,174,1052468.9,690326.68,0.655911713875821,11,0.7486161139776055,1168240.479,874563.6475803165,516789.6765566621,0.590911453942181,357773.97102365445
ACC01824,R05,Logistics,0.50–0.99,0.7993,756,4745003.94,2198075.9,0.4632400579207948,10,0.8191470931107859,5219504.334000001,4275541.802675249,1800547.4839218745,0.4211273253825407,2474994.3187533747
ACC01825,R14,Professional services,1.00–1.49,1.2848,129,845256.57,1065395.74,1.2604406493995073,25,0.674166045068845,1056570.7125,712304.0985816966,718253.6324689955,1.008352519519606,-5949.533887298894
ACC01826,R37,Technology,1.00–1.49,1.1756,203,1645252.8,1786846.77,1.086062135861431,25,0.6563552906924044,2056566.0,1349837.9747581154,1172806.3311461338,0.8688497086891449,177031.64361198153
ACC01827,R28,Retail,0.50–0.99,0.7056,254,1847574.92,931043.03,0.5039270775552637,9,0.8113289790486037,2013856.6628,1633900.2701797523,755382.1909802185,0.4623184197754712,878518.0791995338
ACC01828,R30,Technology,1.00–1.49,1.1473,136,946709.64,941309.75,0.9942961497677366,25,0.6869784039457625,1183387.05,812961.3468590842,646659.4696735847,0.7954369198141893,166301.87718549953
ACC01829,R15,Technology,0.50–0.99,0.6883,171,897891.21,783183.54,0.8722476969119678,18,0.6506323033377968,1059511.6278,689352.4908086923,509564.5105664495,0.7391929634847185,179787.9802422428
ACC01830,R43,Logistics,0.15–0.49,0.2397,1040,6485879.38,1797850.69,0.2771945922312234,0,0.8319171103501811,6485879.38,5395714.031889425,1495662.7508658792,0.2771945922312234,3900051.281023545
ACC01831,R29,Retail,0.50–0.99,0.5579,502,3147547.45,1960532.91,0.6228763636271789,9,0.767524515913984,3430826.7205000003,2633243.617836524,1504757.0726811842,0.5714462051625495,1128486.5451553396
ACC01832,R38,Technology,0.50–0.99,0.9317,388,2879882.22,1437319.06,0.4990895287377412,10,0.8216807033453809,3167870.4420000003,2602978.0128896027,1181017.336152522,0.45371775339794657,1421960.6767370808
ACC01833,R47,Retail,0.50–0.99,0.8656,501,2834528.52,1731106.09,0.6107209992016591,14,0.7803471126293998,3231362.5128,2521584.406722362,1350863.63898667,0.5357201747382975,1170720.7677356922
ACC01834,R37,Retail,1.00–1.49,1.0236,109,586913.94,529729.25,0.9025671634243345,21,0.6417609424888204,710165.8673999999,455756.7163860146,339959.54274389596,0.7459232755573013,115797.17364211864
ACC01835,R05,Logistics,2.50–5.00,3.6301,138,854247.39,3010306.25,3.5239279455100236,25,0.9712125807851186,1067809.2375,1037069.7653385648,2923647.3020160724,2.819142356408019,-1886577.5366775077
ACC01836,R30,Financial services,0.15–0.49,0.2253,102,627473.37,156478.39,0.24937853537911897,0,0.8319408838796498,627473.37,522020.7500487425,130180.77008466457,0.24937853537911897,391839.97996407794
ACC01837,R36,Hospitality,0.50–0.99,0.8682,398,2678597.63,1593989.27,0.5950835064391512,15,0.7985634435519527,3080387.2745,2459884.6693983343,1272901.5604360634,0.5174639186427402,1186983.108962271
ACC01838,R22,Professional services,0.50–0.99,0.8984,256,2306323.38,944761.66,0.4096397184335876,11,0.835884009634723,2560018.9518,2139878.9061714644,789711.164509957,0.36904479138161045,1350167.7416615074
ACC01839,R25,Logistics,0.50–0.99,0.7499,130,827289.89,452529.15,0.5470019100559781,10,0.7963899801382361,910018.8790000001,724729.91697223,360389.6807804729,0.4972744636872528,364340.2361917571
ACC01840,R05,Logistics,1.00–1.49,1.0071,98,685746.04,435572.8,0.6351809191636016,16,0.7885554808159286,795465.4064,627268.60601619,343473.3187343403,0.5475697578996567,283795.2872818497
ACC01841,R06,Technology,0.50–0.99,0.8446,508,3130877.61,1459915.43,0.46629591183540386,13,0.8321748028917438,3537891.6992999995,2944144.327517314,1214904.8351988655,0.4126512494118619,1729239.4923184484
ACC01842,R27,Retail,1.50–2.49,1.8887,1433,12144168.8,17497516.09,1.4408162780148444,25,0.7671634281089574,15180211.0,11645702.710177304,13423454.426996041,1.1526530224118756,-1777751.7168187369
ACC01843,R25,Professional services,2.50–5.00,4.0999,205,1209764.94,6411544.37,5.299826567961211,25,0.9812966455006805,1512206.1749999998,1483922.846832915,6291626.982759774,4.239861254368969,-4807704.1359268585
ACC01844,R16,Manufacturing,0.50–0.99,0.9679,117,678613.43,356744.97000000003,0.5256968904962579,13,0.8200418156702587,766833.1759,628835.2698812269,292545.792930032,0.46521848716483005,336289.4769511949
ACC01845,R35,Retail,1.50–2.49,2.4734,137,867542.95,1577780.15,1.8186767006751654,25,0.8964051758251425,1084428.6875,972087.488288266,1414330.2927741695,1.4549413605401322,-442242.80448590347
ACC01846,R27,Technology,0.50–0.99,0.9176,199,1794885.95,975979.86,0.5437559194220669,11,0.795268841157207,1992323.4045000002,1584432.7251070964,776166.372254973,0.4898701976775377,808266.3528521233
ACC01847,R36,Hospitality,0.50–0.99,0.7529,105,553726.32,251455.69,0.45411547350684,11,0.8365156177067855,614636.2152,514152.7932229887,210346.61184623596,0.40911303919535136,303806.1813767528
ACC01848,R14,Logistics,0.50–0.99,0.8627,289,1536789.89,1105234.67,0.7191839803162682,16,0.7408379219261595,1782676.2723999997,1320674.185111888,818799.7561635446,0.6199861899278175,501874.4289483434
ACC01849,R44,Healthcare,1.00–1.49,1.0423,359,2768018.21,2158831.4,0.7799195078272263,19,0.7281297200024768,3293941.6698999996,2398416.8258087775,1571909.302814555,0.6553945443926272,826507.5229942226
ACC01850,R29,Technology,0.50–0.99,0.5921,157,990143.31,402694.32,0.40670306604404566,8,0.8335210296763954,1069354.7748000002,891329.6929806662,335654.18425123586,0.3765769130037459,555675.5087294304
ACC01851,R24,Retail,0.50–0.99,0.8818,341,2220005.3,1164466.31,0.5245331216101151,12,0.806941193324292,2486405.936,2006383.3730844434,939655.833777335,0.4683331442947456,1066727.5393071084
ACC01852,R13,Manufacturing,0.50–0.99,0.5816,337,2220373.46,1506909.55,0.6786739155132939,15,0.7660275858870946,2553429.479,1955997.4195313116,1154334.2847367083,0.5901512308811252,801663.1347946033
ACC01853,R46,Technology,0.50–0.99,0.6857,274,2310802.62,979603.81,0.4239236192314859,7,0.8327714639702042,2472558.8034,2059076.4144598343,815786.0989644898,0.3961902983471831,1243290.3154953446
ACC01854,R16,Professional services,0.50–0.99,0.6714,652,4556362.29,2077229.6,0.455896495447468,8,0.8199084859950375,4920871.273200001,4034664.1153858854,1703138.1764000775,0.4221263846735815,2331525.938985808
ACC01855,R38,Manufacturing,1.00–1.49,1.4739,229,1711725.24,1650049.27,0.9639685338752148,25,0.7320411344106564,2139656.55,1566316.6081111913,1207903.9394442756,0.7711748271001718,358412.66866691574
ACC01856,R27,Financial services,0.50–0.99,0.9183,145,987590.45,408804.87,0.41394170022604004,7,0.835970743729719,1056721.7815,883388.4935959487,341748.9112142311,0.38686140208041125,541639.5823817176
ACC01857,R31,Technology,0.15–0.49,0.2364,194,1194744.88,255325.53,0.21370715562304818,1,0.8503650318963667,1206692.3287999998,1026128.9606691129,217119.90246240672,0.21159124319113684,809009.0582067061
ACC01858,R13,Manufacturing,0.50–0.99,0.9335,137,1057788.5,540397.39,0.5108747069948293,16,0.8263356238505505,1227034.66,1013942.4512573481,446549.6143928592,0.44040923016795636,567392.8368644889
ACC01859,R16,Healthcare,2.50–5.00,3.0705,247,1930484.99,9378739.36,4.858229620319399,25,0.9373884753484343,2413106.2375,2262017.976823922,8791522.189360749,3.88658369625552,-6529504.212536827
ACC01860,R02,Logistics,0.15–0.49,0.2786,651,4271804.71,1493286.63,0.3495680939028694,3,0.8268492075062499,4399958.8513,3638102.489257515,1234722.8665951786,0.33938649893482464,2403379.6226623366
ACC01861,R12,Financial services,0.15–0.49,0.2242,62,304520.82,113025.12,0.3711572824478799,5,0.8356404978659938,319746.86100000003,267193.42611712875,94448.36754816369,0.353483126140838,172745.05856896506
ACC01862,R39,Retail,1.00–1.49,1.1802,304,2708681.87,2493313.01,0.9204894224067737,24,0.6459180206163078,3358765.5188,2169487.175617602,1610475.804196088,0.7423301793603013,559011.3714215141
ACC01863,R03,Retail,1.50–2.49,2.1265,267,1946838.14,3056053.97,1.5697524654001285,25,0.836352690289322,2433547.675,2035304.1449335746,2555938.959478863,1.2558019723201028,-520634.81454528845
ACC01864,R25,Professional services,2.50–5.00,4.8099,400,3452827.94,11522174.08,3.3370252674681495,25,0.9924587604363767,4316034.925,4283486.67166561,11435282.60496895,2.66962021397452,-7151795.93330334
ACC01865,R31,Hospitality,0.15–0.49,0.266,323,1820368.06,465292.8,0.2556036936837927,4,0.8495319183956912,1893182.7824000001,1608319.2010059645,395281.08499970264,0.2457727823882622,1213038.116006262
ACC01866,R41,Professional services,0.50–0.99,0.7796,81,444118.06,220230.09,0.4958818607826937,11,0.8237299766807004,492971.04660000006,406075.0287200785,181410.12690008854,0.4467404151195438,224664.90181999
ACC01867,R32,Manufacturing,0.15–0.49,0.2235,489,2721622.15,881237.85,0.32379140138905765,1,0.8292919325535701,2748838.3715,2279589.4853786435,730803.4396658532,0.32058554592976,1548786.0457127905
ACC01868,R41,Technology,0.50–0.99,0.8582,201,1099771.58,788292.64,0.7167785150440057,17,0.7491997117931191,1286732.7486,964019.804405888,590588.618696637,0.6126312094393211,373431.185709251
ACC01869,R34,Financial services,2.50–5.00,3.0031,163,1505599.93,4631918.52,3.0764603715144965,25,0.9446112780292909,1881999.9124999999,1777758.3425976385,4375362.472904741,2.4611682972115974,-2597604.1303071026
ACC01870,R46,Healthcare,0.15–0.49,0.2199,206,1553342.05,477061.87,0.3071196521075316,0,0.8355136416126685,1553342.05,1297838.4728655878,398591.70027824945,0.3071196521075316,899246.7725873383
ACC01871,R29,Retail,1.00–1.49,1.3938,237,2051369.55,1271181.09,0.6196743487783564,19,0.8003583429785918,2441129.7645,1953778.57331094,1017400.3908181202,0.5207347468725684,936378.1824928198
ACC01872,R42,Healthcare,0.15–0.49,0.4719,295,1971882.0,504891.06,0.25604527045736003,2,0.8517989095794758,2011319.6400000001,1713239.876167784,430065.6543644257,0.2510247749581961,1283174.2218033583
ACC01873,R20,Manufacturing,0.15–0.49,0.2967,206,1276764.9,301095.03,0.23582652530626433,1,0.8479188793141944,1289532.5489999999,1093418.9937872563,255304.16040467378,0.2334916092141231,838114.8333825825
ACC01874,R47,Technology,0.50–0.99,0.6142,416,2933145.75,1255013.34,0.4278728187987249,10,0.8288473134736304,3226460.325,2674242.9724055068,1040214.435232568,0.3889752898170226,1634028.5371729387
ACC01875,R43,Hospitality,0.50–0.99,0.9319,488,3804341.3,1529442.64,0.40202561216050725,11,0.8366685384603365,4222818.843,3533099.6695555793,1279636.5382677186,0.36218523618063714,2253463.1312878607
ACC01876,R32,Professional services,1.50–2.49,2.364,182,1409264.68,3302211.52,2.3432159812591062,25,0.8942609849865825,1761580.8499999999,1575313.026054501,2953038.9265092397,1.8745727850072849,-1377725.9004547386
ACC01877,R06,Healthcare,0.50–0.99,0.7247,383,2407646.7,1066763.27,0.4430730098398573,9,0.8306281178925831,2624334.9030000004,2179846.3611987047,886083.5671970374,0.40648899985308007,1293762.7940016673
ACC01878,R01,Financial services,1.00–1.49,1.4549,153,1558253.86,1023216.07,0.6566427308577306,20,0.7928443945068037,1869904.632,1482543.4057435074,811251.1254687812,0.5472022757147755,671292.2802747262
ACC01879,R29,Retail,0.50–0.99,0.8694,136,706045.66,483193.89,0.6843663482047322,13,0.7523853980946872,797831.5958,600276.8428185026,363548.0272845705,0.6056339364643648,236728.81553393207
ACC01880,R02,Financial services,0.15–0.49,0.3779,68,449705.1,121720.35,0.2706670438027054,2,0.8477530346269425,458699.202,388863.6404764569,103188.79608835357,0.26535984686539743,285674.84438810335
ACC01881,R14,Professional services,0.50–0.99,0.9688,387,2992189.63,1626561.56,0.5436024320423837,12,0.8091131949867726,3351252.3856,2711542.5249198596,1316072.420654269,0.4853593143235568,1395470.1042655907
ACC01882,R19,Technology,2.50–5.00,3.8145,326,2775589.8,8073379.9,2.908707871746755,25,0.9832872012918261,3469487.25,3411502.407970174,7938451.126836684,2.3269662973974037,-4526948.718866509
ACC01883,R20,Manufacturing,0.50–0.99,0.8648,458,3401983.59,1700927.67,0.4999811507027287,12,0.8145758317042571,3810221.6208,3103714.4457407026,1385534.571459034,0.4464117416988649,1718179.8742816686
ACC01884,R48,Retail,2.50–5.00,4.9418,296,2120986.37,7097341.87,3.346245864842592,25,0.9934871033581186,2651232.9625000004,2633965.756241689,7051117.615968593,2.6769966918740735,-4417151.859726904
ACC01885,R45,Logistics,1.00–1.49,1.2051,286,2033314.5,1525726.25,0.7503641222250665,20,0.7652781346465091,2439977.4,1867261.353251639,1167604.9385812134,0.6253034351875555,699656.4146704257
ACC01886,R16,Professional services,0.15–0.49,0.2961,188,1101096.81,252441.6,0.22926376473654483,0,0.8578375622233851,1101096.81,944562.203262346,216553.8867477709,0.22926376473654483,728008.316514575
ACC01887,R09,Hospitality,2.50–5.00,3.2529,484,3121262.0,15596774.15,4.996944873579982,25,0.9618771524501721,3901577.5,3752838.2557636616,15002180.706810454,3.997555898863985,-11249342.451046793
ACC01888,R42,Financial services,0.50–0.99,0.9815,285,1865541.27,1155283.23,0.619275085777116,16,0.7903213570224369,2164027.8732,1710277.4453818018,913045.010078864,0.5338578325664793,797232.4353029378
ACC01889,R08,Retail,0.15–0.49,0.4503,547,3312907.26,1009393.09,0.3046849823378394,3,0.844290551554675,3412294.4778,2880967.986728734,852221.0486915777,0.29581066246392174,2028746.9380371561
ACC01890,R03,Professional services,0.15–0.49,0.4621,553,3549589.25,985052.08,0.2775115684159794,4,0.8504650613303966,3691572.8200000003,3139553.7047669254,837752.3776308347,0.2668380465538263,2301801.327136091
