quote_id,account_id,year,offered_rate_change_pct,renewed,premium,risk_score_at_quote,rating_region,industry,covered_lives_2025,annual_premium_2025,risk_score_2025,risk_band,renewal_month,medical_cost_inflation_pct,utilization_trend_pct,unemployment_rate_pct,paid_claims,allowed_claims,claim_count,unique_members,claim_severity,median_claim,p90_claim,max_claim,provider_count,mlr,claims_per_life,paid_per_life,claims_premium_gap,loss_making
Q202302722,ACC02722,2023,-5,0,1584648.38,0.797,R36,Retail,259,1769884.76,0.8237,0.50–0.99,8,6.539,1.557,2.231,,,,,,,,,,,,,,False
Q202302723,ACC02723,2023,20,1,3445033.42,2.9004,R22,Retail,336,2870074.0,2.8946,2.50–5.00,8,6.388,1.245,4.347,,,,,,,,,,,,,,False
Q202302724,ACC02724,2023,20,1,3989107.09,1.3334,R18,Professional services,551,3602293.56,1.3136,1.00–1.49,11,5.769,1.981,3.24,,,,,,,,,,,,,,False
Q202302725,ACC02725,2023,5,1,1867485.37,0.5395,R02,Technology,312,1842290.61,0.511,0.50–0.99,5,6.372,2.446,2.753,,,,,,,,,,,,,,False
Q202302726,ACC02726,2023,25,1,1834774.04,0.7452,R24,Financial services,223,1575632.93,0.7368,0.50–0.99,4,4.632,1.054,6.357,,,,,,,,,,,,,,False
Q202302727,ACC02727,2023,25,1,464898.69,0.755,R28,Technology,62,368720.17,0.718,0.50–0.99,8,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202302728,ACC02728,2023,20,1,700632.04,0.8264,R14,Healthcare,115,593262.65,0.7922,0.50–0.99,7,6.168,2.655,2.22,,,,,,,,,,,,,,False
Q202302729,ACC02729,2023,5,1,3323976.29,0.1193,R04,Manufacturing,472,3277750.05,0.2009,0.15–0.49,1,5.506,2.886,3.088,,,,,,,,,,,,,,False
Q202302730,ACC02730,2023,10,1,2047840.37,0.2369,R33,Manufacturing,379,1809704.54,0.2004,0.15–0.49,11,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202302731,ACC02731,2023,-5,1,1418804.14,0.616,R30,Logistics,224,1473620.09,0.5651,0.50–0.99,3,5.696,1.907,2.377,,,,,,,,,,,,,,False
Q202302732,ACC02732,2023,20,0,1764111.82,1.0387,R25,Healthcare,157,1548606.58,1.0187,1.00–1.49,12,5.785,1.143,4.006,,,,,,,,,,,,,,False
Q202302733,ACC02733,2023,10,1,1287921.65,1.199,R45,Retail,199,1177010.47,1.2103,1.00–1.49,12,6.557,2.116,3.778,,,,,,,,,,,,,,False
Q202302734,ACC02734,2023,20,1,4352811.89,2.9835,R28,Technology,449,3777716.58,2.9719,2.50–5.00,2,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202302735,ACC02735,2023,5,1,1065729.81,2.175,R21,Manufacturing,162,1039847.78,2.0599,1.50–2.49,2,6.288,1.973,3.375,,,,,,,,,,,,,,False
Q202302736,ACC02736,2023,-5,1,799786.52,1.007,R19,Professional services,121,880363.72,0.9069,0.50–0.99,8,6.275,2.084,4.082,,,,,,,,,,,,,,False
Q202302737,ACC02737,2023,-5,1,1252950.6,0.9036,R04,Retail,227,1347842.48,0.89,0.50–0.99,5,5.506,2.886,3.088,,,,,,,,,,,,,,False
Q202302738,ACC02738,2023,-5,1,8992925.92,2.2797,R47,Professional services,1066,10008607.76,2.3247,1.50–2.49,6,5.224,1.71,4.764,,,,,,,,,,,,,,False
Q202302739,ACC02739,2023,5,1,1028089.35,0.3873,R36,Financial services,161,1059298.53,0.4145,0.15–0.49,10,6.539,1.557,2.231,,,,,,,,,,,,,,False
Q202302740,ACC02740,2023,-10,1,1381637.13,0.6268,R42,Professional services,336,1649173.34,0.5691,0.50–0.99,11,5.459,2.631,3.842,,,,,,,,,,,,,,False
Q202302741,ACC02741,2023,20,0,2072391.19,0.1052,R19,Technology,261,1829002.05,0.1737,0.15–0.49,9,6.275,2.084,4.082,,,,,,,,,,,,,,False
Q202302742,ACC02742,2023,15,1,1904959.83,0.2563,R23,Hospitality,314,1817511.63,0.2744,0.15–0.49,6,5.607,2.166,2.642,,,,,,,,,,,,,,False
Q202302743,ACC02743,2023,15,1,558362.49,0.6673,R27,Retail,62,475275.03,0.5267,0.50–0.99,10,5.756,1.129,3.181,,,,,,,,,,,,,,False
Q202302744,ACC02744,2023,-15,1,1461266.16,2.4784,R39,Hospitality,336,1820611.48,2.4303,1.50–2.49,5,6.031,1.742,3.346,,,,,,,,,,,,,,False
Q202302745,ACC02745,2023,-10,1,902312.41,0.6349,R20,Manufacturing,203,1088146.82,0.591,0.50–0.99,3,6.455,1.68,4.003,,,,,,,,,,,,,,False
Q202302746,ACC02746,2023,20,1,3322615.11,1.7766,R03,Manufacturing,310,3001233.09,1.7557,1.50–2.49,6,6.801,1.503,3.485,,,,,,,,,,,,,,False
Q202302747,ACC02747,2023,-10,1,654566.24,2.6238,R34,Technology,93,781568.4,2.6409,2.50–5.00,5,6.024,0.869,3.562,,,,,,,,,,,,,,False
Q202302748,ACC02748,2023,-5,1,1945422.18,0.8488,R17,Healthcare,322,2035478.69,0.82,0.50–0.99,5,6.352,0.776,2.956,,,,,,,,,,,,,,False
Q202302749,ACC02749,2023,-5,1,731129.65,0.5569,R42,Hospitality,103,841007.88,0.5452,0.50–0.99,7,5.459,2.631,3.842,,,,,,,,,,,,,,False
Q202302750,ACC02750,2023,5,1,1171428.92,0.6722,R39,Professional services,182,1083998.92,0.6803,0.50–0.99,6,6.031,1.742,3.346,,,,,,,,,,,,,,False
Q202302751,ACC02751,2023,0,1,1107158.37,0.8944,R43,Manufacturing,175,1126361.41,0.9169,0.50–0.99,6,6.448,2.811,2.638,,,,,,,,,,,,,,False
Q202302752,ACC02752,2023,-10,1,5314348.97,0.5841,R28,Professional services,798,6215032.6,0.6216,0.50–0.99,9,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202302753,ACC02753,2023,10,1,5162612.22,1.0326,R48,Technology,463,4934693.83,0.9775,0.50–0.99,11,6.162,1.375,4.062,,,,,,,,,,,,,,False
Q202302754,ACC02754,2023,-5,1,1344202.85,4.7325,R02,Logistics,173,1429431.33,4.8247,2.50–5.00,7,6.372,2.446,2.753,,,,,,,,,,,,,,False
Q202302755,ACC02755,2023,-10,1,1571345.75,0.859,R43,Technology,317,1878964.68,0.8344,0.50–0.99,5,6.448,2.811,2.638,,,,,,,,,,,,,,False
Q202302756,ACC02756,2023,10,1,4298297.26,2.427,R28,Logistics,529,3958196.34,2.3869,1.50–2.49,6,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202302757,ACC02757,2023,15,1,4926736.37,1.4509,R40,Retail,704,4300587.9,1.4424,1.00–1.49,10,6.796,2.021,3.113,,,,,,,,,,,,,,False
Q202302758,ACC02758,2023,15,1,667500.77,0.8629,R37,Financial services,97,608349.3,0.983,0.50–0.99,9,5.577,2.39,2.861,,,,,,,,,,,,,,False
Q202302759,ACC02759,2023,10,1,593954.45,1.0014,R05,Healthcare,99,590909.09,0.9851,0.50–0.99,8,5.382,2.275,3.796,,,,,,,,,,,,,,False
Q202302760,ACC02760,2023,0,1,2263089.61,0.5554,R33,Manufacturing,335,2233145.54,0.6002,0.50–0.99,7,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202302761,ACC02761,2023,-5,1,5740687.42,0.5864,R21,Healthcare,1003,6603058.71,0.5806,0.50–0.99,12,6.288,1.973,3.375,,,,,,,,,,,,,,False
Q202302762,ACC02762,2023,20,1,1377991.14,0.442,R46,Technology,173,1134789.73,0.5506,0.50–0.99,10,5.818,1.932,3.845,,,,,,,,,,,,,,False
Q202302763,ACC02763,2023,10,1,1856763.42,0.2618,R08,Technology,200,1792165.8,0.1986,0.15–0.49,10,5.912,1.592,3.233,,,,,,,,,,,,,,False
Q202302764,ACC02764,2023,20,1,1298460.06,0.9104,R07,Technology,168,1096566.37,0.9896,0.50–0.99,6,6.067,1.021,3.434,,,,,,,,,,,,,,False
Q202302765,ACC02765,2023,5,1,2579222.47,0.4699,R08,Logistics,405,2526045.91,0.4761,0.15–0.49,1,5.912,1.592,3.233,,,,,,,,,,,,,,False
Q202302766,ACC02766,2023,0,1,3423299.15,0.453,R02,Professional services,375,3414124.38,0.4152,0.15–0.49,11,6.372,2.446,2.753,,,,,,,,,,,,,,False
Q202302767,ACC02767,2023,20,0,2930960.67,0.609,R44,Technology,396,2543229.35,0.5976,0.50–0.99,3,4.562,2.596,2.521,,,,,,,,,,,,,,False
Q202302768,ACC02768,2023,10,1,7118258.95,0.6689,R07,Manufacturing,964,6297726.72,0.7066,0.50–0.99,12,6.067,1.021,3.434,,,,,,,,,,,,,,False
Q202302769,ACC02769,2023,-5,1,719968.33,0.3018,R34,Professional services,144,799341.53,0.4141,0.15–0.49,2,6.024,0.869,3.562,,,,,,,,,,,,,,False
Q202302770,ACC02770,2023,5,1,1496816.1,2.1421,R03,Manufacturing,210,1466904.7,2.1608,1.50–2.49,8,6.801,1.503,3.485,,,,,,,,,,,,,,False
Q202302771,ACC02771,2023,0,1,1868322.8,1.3975,R16,Professional services,267,1910769.98,1.3739,1.00–1.49,8,5.77,1.945,4.71,,,,,,,,,,,,,,False
Q202302772,ACC02772,2023,10,1,14223310.54,4.3156,R07,Technology,1375,13505401.69,4.2917,2.50–5.00,10,6.067,1.021,3.434,,,,,,,,,,,,,,False
Q202302773,ACC02773,2023,10,1,1405472.01,0.5756,R26,Logistics,158,1384001.23,0.5321,0.50–0.99,10,6.258,1.77,3.47,,,,,,,,,,,,,,False
Q202302774,ACC02774,2023,-5,1,2446646.04,0.8342,R21,Hospitality,369,2527302.62,0.8089,0.50–0.99,7,6.288,1.973,3.375,,,,,,,,,,,,,,False
Q202302775,ACC02775,2023,-15,1,3835615.08,1.0102,R45,Healthcare,513,4545910.47,1.0495,1.00–1.49,4,6.557,2.116,3.778,,,,,,,,,,,,,,False
Q202302776,ACC02776,2023,10,1,1509785.03,4.2833,R30,Professional services,219,1366620.12,4.2968,2.50–5.00,11,5.696,1.907,2.377,,,,,,,,,,,,,,False
Q202302777,ACC02777,2023,-5,1,5494772.73,0.3189,R11,Hospitality,766,5779338.08,0.3777,0.15–0.49,2,6.086,1.264,3.886,,,,,,,,,,,,,,False
Q202302778,ACC02778,2023,10,1,1277173.47,2.2858,R39,Financial services,142,1159761.13,2.2754,1.50–2.49,5,6.031,1.742,3.346,,,,,,,,,,,,,,False
Q202302779,ACC02779,2023,20,1,3047798.33,2.2128,R42,Hospitality,354,2709675.77,2.2641,1.50–2.49,2,5.459,2.631,3.842,,,,,,,,,,,,,,False
Q202302780,ACC02780,2023,10,1,324280.7,0.3427,R20,Hospitality,62,321599.35,0.3113,0.15–0.49,5,6.455,1.68,4.003,,,,,,,,,,,,,,False
Q202302781,ACC02781,2023,15,1,1461204.94,0.2007,R37,Healthcare,197,1306347.69,0.2992,0.15–0.49,5,5.577,2.39,2.861,,,,,,,,,,,,,,False
Q202302782,ACC02782,2023,10,1,2923542.92,0.8576,R33,Financial services,459,2738139.47,0.834,0.50–0.99,4,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202302783,ACC02783,2023,10,0,2154563.65,0.4179,R47,Logistics,317,2071128.7,0.3566,0.15–0.49,4,5.224,1.71,4.764,,,,,,,,,,,,,,False
Q202302784,ACC02784,2023,0,1,1673339.88,2.1199,R41,Manufacturing,209,1643783.17,2.1165,1.50–2.49,3,5.738,2.89,2.604,,,,,,,,,,,,,,False
Q202302785,ACC02785,2023,-5,1,853316.56,0.7214,R19,Technology,168,888363.41,0.7494,0.50–0.99,8,6.275,2.084,4.082,,,,,,,,,,,,,,False
Q202302786,ACC02786,2023,25,0,3069860.27,0.6704,R46,Healthcare,448,2681911.65,0.6614,0.50–0.99,6,5.818,1.932,3.845,,,,,,,,,,,,,,False
Q202302787,ACC02787,2023,5,1,2203591.02,0.9742,R36,Logistics,401,2149071.63,1.0471,1.00–1.49,11,6.539,1.557,2.231,,,,,,,,,,,,,,False
Q202302788,ACC02788,2023,5,1,1307792.67,0.2007,R19,Retail,213,1226388.69,0.2363,0.15–0.49,10,6.275,2.084,4.082,,,,,,,,,,,,,,False
Q202302789,ACC02789,2023,10,1,1238988.9,0.6451,R04,Logistics,174,1209189.39,0.5662,0.50–0.99,11,5.506,2.886,3.088,,,,,,,,,,,,,,False
Q202302790,ACC02790,2023,-5,1,2508954.23,3.7966,R33,Professional services,372,2862738.54,3.7205,2.50–5.00,10,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202302791,ACC02791,2023,20,0,1567057.26,0.2536,R05,Retail,223,1412310.96,0.2201,0.15–0.49,7,5.382,2.275,3.796,,,,,,,,,,,,,,False
Q202302792,ACC02792,2023,-5,1,1493989.6,1.0133,R30,Retail,204,1627958.71,0.9772,0.50–0.99,5,5.696,1.907,2.377,,,,,,,,,,,,,,False
Q202302793,ACC02793,2023,10,1,865539.9,1.1602,R28,Professional services,125,771967.13,1.2042,1.00–1.49,12,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202302794,ACC02794,2023,0,1,866130.49,0.37,R45,Logistics,212,936371.08,0.3495,0.15–0.49,7,6.557,2.116,3.778,,,,,,,,,,,,,,False
Q202302795,ACC02795,2023,5,1,1127189.51,4.884,R47,Financial services,126,1058722.39,4.9303,2.50–5.00,6,5.224,1.71,4.764,,,,,,,,,,,,,,False
Q202302796,ACC02796,2023,15,1,2076671.0,0.7289,R18,Financial services,305,1888554.35,0.7156,0.50–0.99,7,5.769,1.981,3.24,,,,,,,,,,,,,,False
Q202302797,ACC02797,2023,5,1,3080061.03,1.3837,R42,Healthcare,516,3132882.24,1.35,1.00–1.49,3,5.459,2.631,3.842,,,,,,,,,,,,,,False
Q202302798,ACC02798,2023,10,1,1161308.75,0.8682,R25,Professional services,190,1134282.23,0.8369,0.50–0.99,10,5.785,1.143,4.006,,,,,,,,,,,,,,False
Q202302799,ACC02799,2023,0,1,889883.71,0.7856,R08,Financial services,167,883929.83,0.7087,0.50–0.99,6,5.912,1.592,3.233,,,,,,,,,,,,,,False
Q202302800,ACC02800,2023,-5,1,2770699.37,0.7513,R29,Logistics,459,2898158.27,0.7313,0.50–0.99,6,6.353,2.087,3.243,,,,,,,,,,,,,,False
Q202302801,ACC02801,2023,-5,1,807926.74,1.0353,R01,Manufacturing,140,846852.61,0.8889,0.50–0.99,8,5.669,1.971,2.571,,,,,,,,,,,,,,False
Q202302802,ACC02802,2023,-10,1,817251.72,1.2251,R35,Retail,145,898331.93,1.1992,1.00–1.49,4,5.424,1.901,4.92,,,,,,,,,,,,,,False
Q202302803,ACC02803,2023,0,1,1653503.24,0.6842,R08,Hospitality,250,1667677.74,0.7049,0.50–0.99,3,5.912,1.592,3.233,,,,,,,,,,,,,,False
Q202302804,ACC02804,2023,20,0,1662417.83,0.3107,R20,Financial services,234,1451562.85,0.3207,0.15–0.49,6,6.455,1.68,4.003,,,,,,,,,,,,,,False
Q202302805,ACC02805,2023,-15,1,2289730.57,0.647,R25,Financial services,429,2754046.47,0.6925,0.50–0.99,5,5.785,1.143,4.006,,,,,,,,,,,,,,False
Q202302806,ACC02806,2023,0,1,5553673.46,1.6121,R44,Manufacturing,637,6023295.37,1.5869,1.50–2.49,1,4.562,2.596,2.521,,,,,,,,,,,,,,False
Q202302807,ACC02807,2023,0,1,3130948.18,0.9175,R17,Hospitality,488,3325706.04,0.8837,0.50–0.99,11,6.352,0.776,2.956,,,,,,,,,,,,,,False
Q202302808,ACC02808,2023,10,1,3707429.64,0.7499,R18,Healthcare,555,3366098.81,0.7757,0.50–0.99,10,5.769,1.981,3.24,,,,,,,,,,,,,,False
Q202302809,ACC02809,2023,20,1,4974186.92,2.1558,R35,Professional services,811,4440935.68,2.2327,1.50–2.49,12,5.424,1.901,4.92,,,,,,,,,,,,,,False
Q202302810,ACC02810,2023,10,0,2429956.57,0.6969,R20,Manufacturing,503,2362221.82,0.6706,0.50–0.99,10,6.455,1.68,4.003,,,,,,,,,,,,,,False
Q202302811,ACC02811,2023,20,1,1478746.33,0.7918,R33,Professional services,176,1204233.42,0.8734,0.50–0.99,7,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202302812,ACC02812,2023,-10,0,377974.08,0.917,R39,Logistics,71,425663.37,0.9196,0.50–0.99,10,6.031,1.742,3.346,,,,,,,,,,,,,,False
Q202302813,ACC02813,2023,10,1,1582969.46,3.0223,R07,Healthcare,169,1457600.67,3.0475,2.50–5.00,3,6.067,1.021,3.434,,,,,,,,,,,,,,False
Q202302814,ACC02814,2023,-5,1,797377.06,0.4102,R09,Manufacturing,155,840274.34,0.3641,0.15–0.49,12,5.482,2.321,3.675,,,,,,,,,,,,,,False
Q202302815,ACC02815,2023,0,1,2472271.57,1.2871,R16,Hospitality,406,2477692.7,1.2265,1.00–1.49,1,5.77,1.945,4.71,,,,,,,,,,,,,,False
Q202302816,ACC02816,2023,5,1,1331503.18,0.6764,R27,Logistics,225,1379056.74,0.667,0.50–0.99,4,5.756,1.129,3.181,,,,,,,,,,,,,,False
Q202302817,ACC02817,2023,5,1,1792628.48,1.8529,R09,Healthcare,256,1683425.68,1.7743,1.50–2.49,2,5.482,2.321,3.675,,,,,,,,,,,,,,False
Q202302818,ACC02818,2023,-10,1,2516329.51,0.8766,R28,Logistics,458,3004187.08,0.924,0.50–0.99,4,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202302819,ACC02819,2023,5,1,5576365.02,1.0775,R41,Technology,739,5565596.95,1.0219,1.00–1.49,10,5.738,2.89,2.604,,,,,,,,,,,,,,False
Q202302820,ACC02820,2023,-5,1,758599.59,1.0944,R39,Healthcare,66,793157.21,1.1107,1.00–1.49,7,6.031,1.742,3.346,,,,,,,,,,,,,,False
Q202302821,ACC02821,2023,5,1,907220.05,0.4038,R20,Manufacturing,166,904066.39,0.3882,0.15–0.49,7,6.455,1.68,4.003,,,,,,,,,,,,,,False
Q202302822,ACC02822,2023,10,1,4984388.79,1.669,R18,Healthcare,741,4449972.33,1.662,1.50–2.49,11,5.769,1.981,3.24,,,,,,,,,,,,,,False
Q202302823,ACC02823,2023,25,1,1797683.96,0.7,R01,Professional services,241,1440965.51,0.7252,0.50–0.99,9,5.669,1.971,2.571,,,,,,,,,,,,,,False
Q202302824,ACC02824,2023,0,1,1262690.46,0.6024,R47,Manufacturing,166,1248466.2,0.6037,0.50–0.99,12,5.224,1.71,4.764,,,,,,,,,,,,,,False
Q202302825,ACC02825,2023,-10,1,377820.7,0.6486,R46,Professional services,62,418862.89,0.5974,0.50–0.99,11,5.818,1.932,3.845,,,,,,,,,,,,,,False
Q202302826,ACC02826,2023,25,1,1903532.14,0.3032,R43,Technology,320,1568931.15,0.313,0.15–0.49,2,6.448,2.811,2.638,,,,,,,,,,,,,,False
Q202302827,ACC02827,2023,10,1,2302722.12,0.3832,R04,Technology,309,2091358.44,0.4337,0.15–0.49,6,5.506,2.886,3.088,,,,,,,,,,,,,,False
Q202302828,ACC02828,2023,5,1,2437340.14,2.3675,R01,Manufacturing,444,2522631.19,2.3756,1.50–2.49,7,5.669,1.971,2.571,,,,,,,,,,,,,,False
Q202302829,ACC02829,2023,-5,0,2707677.4,0.1712,R47,Manufacturing,683,3016079.15,0.1557,0.15–0.49,4,5.224,1.71,4.764,,,,,,,,,,,,,,False
Q202302830,ACC02830,2023,-5,0,443957.04,0.1513,R42,Technology,62,486014.6,0.1538,0.15–0.49,10,5.459,2.631,3.842,,,,,,,,,,,,,,False
Q202302831,ACC02831,2023,10,0,6557240.41,0.5927,R14,Healthcare,979,6523901.69,0.5929,0.50–0.99,4,6.168,2.655,2.22,,,,,,,,,,,,,,False
Q202302832,ACC02832,2023,5,0,1599505.41,0.4226,R20,Hospitality,251,1528623.62,0.4212,0.15–0.49,3,6.455,1.68,4.003,,,,,,,,,,,,,,False
Q202302833,ACC02833,2023,0,0,3916857.16,0.2853,R37,Retail,592,4040610.73,0.2984,0.15–0.49,1,5.577,2.39,2.861,,,,,,,,,,,,,,False
Q202302834,ACC02834,2023,10,1,1176920.27,0.4873,R39,Retail,203,1100097.42,0.4745,0.15–0.49,2,6.031,1.742,3.346,,,,,,,,,,,,,,False
Q202302835,ACC02835,2023,20,1,4871303.16,0.9831,R30,Healthcare,639,4054329.36,0.9241,0.50–0.99,4,5.696,1.907,2.377,,,,,,,,,,,,,,False
Q202302836,ACC02836,2023,20,1,4218587.7,0.7952,R30,Logistics,694,3704935.31,0.7096,0.50–0.99,3,5.696,1.907,2.377,,,,,,,,,,,,,,False
Q202302837,ACC02837,2023,5,0,3401495.63,0.7497,R28,Healthcare,518,3391093.95,0.7403,0.50–0.99,4,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202302838,ACC02838,2023,0,1,910674.48,1.199,R37,Financial services,139,901994.32,1.2155,1.00–1.49,5,5.577,2.39,2.861,,,,,,,,,,,,,,False
Q202302839,ACC02839,2023,15,0,1022808.3,0.5714,R37,Retail,174,944762.7,0.4819,0.15–0.49,2,5.577,2.39,2.861,,,,,,,,,,,,,,False
Q202302840,ACC02840,2023,10,1,1045877.92,0.967,R32,Manufacturing,133,952148.77,0.9698,0.50–0.99,3,4.925,2.096,2.825,,,,,,,,,,,,,,False
Q202302841,ACC02841,2023,15,1,1744842.75,0.7863,R14,Logistics,240,1492336.72,0.7107,0.50–0.99,5,6.168,2.655,2.22,,,,,,,,,,,,,,False
Q202302842,ACC02842,2023,-5,1,2017805.76,0.2657,R07,Logistics,324,2321819.66,0.3099,0.15–0.49,9,6.067,1.021,3.434,,,,,,,,,,,,,,False
Q202302843,ACC02843,2023,0,1,1319279.31,0.4273,R05,Retail,238,1390182.85,0.429,0.15–0.49,12,5.382,2.275,3.796,,,,,,,,,,,,,,False
Q202302844,ACC02844,2023,10,1,1243078.88,2.0845,R05,Retail,162,1184794.53,2.0903,1.50–2.49,9,5.382,2.275,3.796,,,,,,,,,,,,,,False
Q202302845,ACC02845,2023,0,1,547721.69,0.9239,R44,Healthcare,103,534367.06,0.9598,0.50–0.99,7,4.562,2.596,2.521,,,,,,,,,,,,,,False
Q202302846,ACC02846,2023,10,1,1216646.6,0.5207,R13,Logistics,166,1204423.02,0.5542,0.50–0.99,6,6.285,1.878,3.272,,,,,,,,,,,,,,False
Q202302847,ACC02847,2023,-15,1,3089551.63,1.0647,R46,Technology,564,3705078.49,1.0767,1.00–1.49,3,5.818,1.932,3.845,,,,,,,,,,,,,,False
Q202302848,ACC02848,2023,20,0,870843.62,0.1778,R38,Manufacturing,122,734596.15,0.1716,0.15–0.49,3,5.278,1.938,2.579,,,,,,,,,,,,,,False
Q202302849,ACC02849,2023,-5,1,314244.99,0.4344,R33,Healthcare,62,342325.94,0.3965,0.15–0.49,11,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202302850,ACC02850,2023,-5,1,912598.03,0.5329,R31,Healthcare,118,1004799.11,0.5564,0.50–0.99,3,6.06,1.539,3.951,,,,,,,,,,,,,,False
Q202302851,ACC02851,2023,10,1,4061415.16,0.6897,R28,Professional services,703,4042279.6,0.6873,0.50–0.99,8,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202302852,ACC02852,2023,10,1,5902588.25,2.1543,R07,Healthcare,679,5815075.2,2.1571,1.50–2.49,11,6.067,1.021,3.434,,,,,,,,,,,,,,False
Q202302853,ACC02853,2023,0,1,5556529.22,0.2415,R34,Healthcare,756,5938304.68,0.2769,0.15–0.49,4,6.024,0.869,3.562,,,,,,,,,,,,,,False
Q202302854,ACC02854,2023,-5,1,3408860.49,0.3865,R43,Logistics,522,3564153.92,0.4105,0.15–0.49,3,6.448,2.811,2.638,,,,,,,,,,,,,,False
Q202302855,ACC02855,2023,10,1,619502.5,0.7088,R37,Hospitality,93,604452.52,0.7609,0.50–0.99,8,5.577,2.39,2.861,,,,,,,,,,,,,,False
Q202302856,ACC02856,2023,0,1,997188.91,0.2243,R11,Manufacturing,181,1090149.9,0.2711,0.15–0.49,11,6.086,1.264,3.886,,,,,,,,,,,,,,False
Q202302857,ACC02857,2023,-10,1,1333619.72,0.5242,R14,Manufacturing,215,1580074.96,0.5708,0.50–0.99,3,6.168,2.655,2.22,,,,,,,,,,,,,,False
Q202302858,ACC02858,2023,5,0,741921.56,0.262,R19,Manufacturing,127,722124.5,0.1572,0.15–0.49,10,6.275,2.084,4.082,,,,,,,,,,,,,,False
Q202302859,ACC02859,2023,5,0,1401301.92,0.5845,R16,Professional services,233,1385753.62,0.623,0.50–0.99,1,5.77,1.945,4.71,,,,,,,,,,,,,,False
Q202302860,ACC02860,2023,25,1,2057272.43,0.3729,R01,Manufacturing,259,1730386.81,0.4047,0.15–0.49,5,5.669,1.971,2.571,,,,,,,,,,,,,,False
Q202302861,ACC02861,2023,5,1,1252519.77,0.6339,R29,Retail,210,1164422.43,0.5557,0.50–0.99,6,6.353,2.087,3.243,,,,,,,,,,,,,,False
Q202302862,ACC02862,2023,5,1,1095227.01,0.9276,R09,Professional services,178,1026025.65,0.9479,0.50–0.99,11,5.482,2.321,3.675,,,,,,,,,,,,,,False
Q202302863,ACC02863,2023,-15,1,1842535.6,0.7757,R20,Logistics,337,2111108.28,0.7647,0.50–0.99,7,6.455,1.68,4.003,,,,,,,,,,,,,,False
Q202302864,ACC02864,2023,0,1,2148551.84,0.2199,R42,Technology,463,2311203.05,0.2043,0.15–0.49,5,5.459,2.631,3.842,,,,,,,,,,,,,,False
Q202302865,ACC02865,2023,10,0,1648621.22,0.6923,R24,Technology,266,1612401.26,0.7151,0.50–0.99,6,4.632,1.054,6.357,,,,,,,,,,,,,,False
Q202302866,ACC02866,2023,-5,1,1020497.25,0.7492,R21,Manufacturing,141,1072956.6,0.7258,0.50–0.99,1,6.288,1.973,3.375,,,,,,,,,,,,,,False
Q202302867,ACC02867,2023,15,1,3415207.68,0.4994,R31,Technology,431,2973565.4,0.4664,0.15–0.49,9,6.06,1.539,3.951,,,,,,,,,,,,,,False
Q202302868,ACC02868,2023,-15,1,607816.92,0.7046,R12,Healthcare,141,740833.57,0.7228,0.50–0.99,1,6.755,1.708,3.622,,,,,,,,,,,,,,False
Q202302869,ACC02869,2023,5,1,1911664.77,0.2828,R24,Retail,264,1980016.95,0.2827,0.15–0.49,8,4.632,1.054,6.357,,,,,,,,,,,,,,False
Q202302870,ACC02870,2023,-10,1,2024382.09,0.4338,R47,Hospitality,385,2223494.82,0.4517,0.15–0.49,6,5.224,1.71,4.764,,,,,,,,,,,,,,False
Q202302871,ACC02871,2023,10,1,918437.37,1.9713,R35,Healthcare,143,890833.6,2.0565,1.50–2.49,5,5.424,1.901,4.92,,,,,,,,,,,,,,False
Q202302872,ACC02872,2023,10,1,451865.98,0.3589,R02,Retail,62,437234.81,0.4005,0.15–0.49,1,6.372,2.446,2.753,,,,,,,,,,,,,,False
Q202302873,ACC02873,2023,5,1,498472.82,0.3873,R46,Financial services,75,473596.08,0.4188,0.15–0.49,2,5.818,1.932,3.845,,,,,,,,,,,,,,False
Q202302874,ACC02874,2023,-5,0,1396185.92,0.1619,R43,Logistics,192,1485527.13,0.1507,0.15–0.49,3,6.448,2.811,2.638,,,,,,,,,,,,,,False
Q202302875,ACC02875,2023,0,1,685067.42,0.2742,R17,Manufacturing,101,710410.56,0.1772,0.15–0.49,5,6.352,0.776,2.956,,,,,,,,,,,,,,False
Q202302876,ACC02876,2023,10,0,1367612.48,0.3418,R22,Retail,223,1343729.61,0.2865,0.15–0.49,10,6.388,1.245,4.347,,,,,,,,,,,,,,False
Q202302877,ACC02877,2023,5,0,1917751.41,1.0604,R20,Manufacturing,326,1792843.59,1.0784,1.00–1.49,10,6.455,1.68,4.003,,,,,,,,,,,,,,False
