account_id,rating_region,industry,renewal_month,covered_lives_2025,annual_premium_2025,latest_risk_score,risk_band,latest_premium,paid_claims,latest_mlr,latest_claim_count,latest_claim_frequency,latest_claim_severity,median_claim,p90_claim,max_claim,claims_premium_gap,loss_making,unemployment_rate_2025,renewed_flag_2023,renewed_flag_2024,renewed_flag_2025,quoted_rate_change_pct_2023,quoted_rate_change_pct_2024,quoted_rate_change_pct_2025,quoted_annual_premium_2023,quoted_annual_premium_2024,quoted_annual_premium_2025,risk_score_at_quote_2023,risk_score_at_quote_2024,risk_score_at_quote_2025,renewal_count_3yr,renewal_rate_3yr,rate_change_mean_3yr,rate_change_slope,risk_score_change,historical_loss_making_indicator,three_year_average_mlr,claims_trend
ACC02279,R04,Logistics,11,347,2036289.42,0.8529,0.50–0.99,1968110.97,1211853.48,0.6157444872125275,276,0.7953890489913544,4390.7734782608695,1453.895,12190.32,55462.33,-756257.49,False,2.271,0.0,0.0,1.0,20.0,15.0,0.0,2287585.52,2183360.11,1968110.97,0.9003,0.8759,0.8592,1.0,0.3333333333333333,11.666666666666666,-10.0,-0.041100000000000025,0,,
ACC02280,R06,Retail,3,274,1709136.79,0.2945,0.15–0.49,1929576.72,293777.29,0.15224960321867895,120,0.43795620437956206,2448.144083333333,957.88,5890.234000000008,39083.99,-1635799.43,False,3.972,1.0,1.0,0.0,0.0,-15.0,20.0,1688207.09,1448747.24,1929576.72,0.2792,0.2673,0.3399,2.0,0.6666666666666666,1.6666666666666667,10.0,0.060699999999999976,0,,
ACC02281,R02,Hospitality,2,313,1704167.31,0.3101,0.15–0.49,2051075.82,514458.66,0.2508238140119072,174,0.5559105431309904,2956.658965517241,1224.25,6937.811000000004,31256.33,-1536617.1600000001,False,2.78,1.0,1.0,1.0,15.0,5.0,25.0,1902548.13,1692747.66,2051075.82,0.2489,0.3778,0.3458,3.0,1.0,15.0,5.0,0.09689999999999999,0,,
ACC02282,R10,Healthcare,8,130,844839.41,1.199,1.00–1.49,910803.94,866309.35,0.9511480044761335,126,0.9692307692307692,6875.471031746031,2372.17,17697.59,63802.5,-44494.58999999997,False,2.355,1.0,1.0,1.0,0.0,-10.0,5.0,832415.39,693986.64,910803.94,1.2245,1.2088,1.2076,3.0,1.0,-1.6666666666666667,2.5,-0.016899999999999915,0,,
ACC02283,R39,Professional services,6,104,942444.16,1.4867,1.00–1.49,1063914.66,579548.24,0.5447318866721885,73,0.7019230769230769,7939.01698630137,2657.75,13253.079999999994,126071.89,-484366.4199999999,False,3.907,1.0,1.0,1.0,0.0,5.0,10.0,899195.22,959498.08,1063914.66,1.5037,1.4806,1.4971,3.0,1.0,5.0,5.0,-0.006599999999999939,0,,
ACC02284,R26,Technology,7,755,4352916.61,0.5677,0.50–0.99,3516270.31,2266211.82,0.6444930623095355,566,0.7496688741721854,4003.907809187279,1765.005,8466.16,110902.2,-1250058.4900000002,False,3.633,1.0,1.0,1.0,5.0,10.0,-15.0,4224810.97,4773531.38,3516270.31,0.7031,0.6325,0.5949,3.0,1.0,0.0,-10.0,-0.10819999999999996,0,,
ACC02285,R04,Healthcare,4,76,481693.9,0.5542,0.50–0.99,544624.55,289335.14,0.5312561470098989,55,0.7236842105263158,5260.63890909091,1510.81,14212.288000000002,37882.86,-255289.41000000003,False,2.271,1.0,1.0,1.0,0.0,10.0,15.0,464794.88,495793.0,544624.55,0.4812,0.5104,0.5736,3.0,1.0,8.333333333333334,7.5,0.09239999999999998,0,,
ACC02286,R15,Professional services,9,336,2165212.88,0.3916,0.15–0.49,2352334.48,566760.11,0.24093517092008104,159,0.4732142857142857,3564.528993710692,1266.2,7732.820000000016,88416.93,-1785574.37,False,2.489,1.0,1.0,0.0,0.0,0.0,15.0,2112944.11,2086634.9,2352334.48,0.4661,0.3644,0.421,2.0,0.6666666666666666,5.0,7.5,-0.04510000000000003,0,,
ACC02287,R45,Professional services,9,248,1810125.78,0.3155,0.15–0.49,1800476.48,382067.54000000004,0.21220357180117122,110,0.4435483870967742,3473.341272727273,1202.77,7695.396000000003,34143.76,-1418408.94,False,3.438,1.0,1.0,1.0,5.0,5.0,0.0,1738229.01,1917605.72,1800476.48,0.3743,0.2837,0.2713,3.0,1.0,3.3333333333333335,-2.5,-0.10300000000000004,0,,
ACC02288,R12,Healthcare,2,91,581589.13,0.7064,0.50–0.99,545774.26,141750.66,0.259723974523826,55,0.6043956043956044,2577.284727272727,1204.96,7002.676,12617.85,-404023.6,False,2.083,1.0,1.0,1.0,5.0,0.0,0.0,593632.67,584603.91,545774.26,0.5664,0.6905,0.7402,3.0,1.0,1.6666666666666667,-2.5,0.17379999999999995,0,,
ACC02289,R20,Logistics,8,62,423926.33,0.4166,0.15–0.49,411180.71,108844.61,0.2647123450903132,31,0.5,3511.1164516129033,1273.15,9178.14,19921.0,-302336.10000000003,False,3.155,1.0,0.0,0.0,-15.0,25.0,5.0,364831.11,492085.26,411180.71,0.4491,0.4675,0.4252,1.0,0.3333333333333333,5.0,10.0,-0.023899999999999977,0,,
ACC02290,R01,Logistics,11,357,2167363.11,0.7557,0.50–0.99,2094597.84,1314089.93,0.6273709945198835,238,0.6666666666666666,5521.386260504201,1840.69,15841.021000000002,67779.74,-780507.9100000001,False,3.721,1.0,0.0,0.0,20.0,-15.0,5.0,2414799.18,1842158.9,2094597.84,0.7986,0.7457,0.6969,1.0,0.3333333333333333,3.3333333333333335,-7.5,-0.10170000000000001,0,,
ACC02291,R43,Hospitality,11,164,1133466.98,0.7759,0.50–0.99,1435547.23,323059.22,0.22504255746430576,107,0.6524390243902439,3019.245046728972,1542.3,7770.320000000002,20475.33,-1112488.01,False,3.524,1.0,1.0,1.0,0.0,25.0,25.0,1122247.37,1300481.82,1435547.23,0.7955,0.7819,0.7275,3.0,1.0,16.666666666666668,12.5,-0.06799999999999995,0,,
ACC02292,R42,Professional services,12,310,2443135.71,0.864,0.50–0.99,2999713.34,858876.25,0.28631944211042515,196,0.632258064516129,4382.021683673469,1681.81,9578.369999999999,118769.6,-2140837.09,False,3.317,0.0,1.0,1.0,15.0,-10.0,20.0,2739564.21,2240765.25,2999713.34,0.8819,0.9026,0.9002,2.0,0.6666666666666666,8.333333333333334,2.5,0.018299999999999983,0,,
ACC02293,R44,Technology,1,358,2153230.03,0.432,0.15–0.49,2113018.28,688395.94,0.3257879718863578,187,0.5223463687150838,3681.2617112299463,1180.4,9219.58,55838.08,-1424622.3399999999,False,3.411,1.0,1.0,0.0,5.0,15.0,5.0,2118488.25,2348165.6,2113018.28,0.3626,0.4382,0.4447,2.0,0.6666666666666666,8.333333333333334,0.0,0.0821,0,,
ACC02294,R17,Professional services,2,543,3347246.18,0.4522,0.15–0.49,3518736.71,984342.42,0.2797431297438563,281,0.5174953959484346,3502.997935943061,1172.21,8290.44,66553.37,-2534394.29,False,4.335,1.0,1.0,1.0,15.0,0.0,5.0,3727942.88,3397006.08,3518736.71,0.462,0.5194,0.3945,3.0,1.0,6.666666666666667,-5.0,-0.0675,0,,
ACC02295,R19,Technology,7,336,1738100.48,0.8109,0.50–0.99,1781220.22,1627133.04,0.9134934702234629,221,0.6577380952380952,7362.592941176471,1883.37,16537.56,189191.3,-154087.17999999993,False,4.492,1.0,1.0,1.0,0.0,-5.0,0.0,1704823.07,1690077.08,1781220.22,0.7554,0.8244,0.7657,3.0,1.0,-1.6666666666666667,0.0,0.010300000000000087,0,,
ACC02296,R12,Retail,5,487,2872587.28,0.7312,0.50–0.99,3266026.54,1446385.91,0.44285797812285993,307,0.6303901437371663,4711.354755700326,1772.59,12045.906000000004,85981.99,-1819640.6300000001,False,2.083,1.0,1.0,1.0,25.0,15.0,15.0,3336927.38,3068359.15,3266026.54,0.6512,0.8054,0.8017,3.0,1.0,18.333333333333332,-5.0,0.15049999999999997,0,,
ACC02297,R37,Logistics,4,440,2775573.95,0.9745,0.50–0.99,3089749.75,1501459.66,0.4859486306293899,301,0.6840909090909091,4988.2380730897,1828.97,13602.15,70565.09,-1588290.09,False,4.946,1.0,1.0,1.0,-5.0,5.0,10.0,2635664.09,2864638.79,3089749.75,1.0799,0.9506,0.8991,3.0,1.0,3.3333333333333335,7.5,-0.18080000000000007,0,,
ACC02298,R23,Logistics,8,461,2843125.01,0.3953,0.15–0.49,2756592.88,671442.38,0.24357691150968946,211,0.45770065075921906,3182.1913744075828,1258.06,9020.41,34653.93,-2085150.5,False,3.089,0.0,1.0,1.0,10.0,0.0,0.0,3202314.36,2832304.21,2756592.88,0.3536,0.4236,0.4391,2.0,0.6666666666666666,3.3333333333333335,-5.0,0.08549999999999996,0,,
ACC02299,R45,Manufacturing,6,277,1605881.59,1.3983,1.00–1.49,2008356.75,1842505.49,0.9174194226200101,256,0.924187725631769,7197.2870703125,2613.4449999999997,14748.05,240225.21,-165851.26,False,3.438,1.0,1.0,0.0,-5.0,15.0,25.0,1405365.85,1804296.6,2008356.75,1.413,1.3502,1.3349,2.0,0.6666666666666666,11.666666666666666,15.0,-0.07810000000000006,0,,
ACC02300,R01,Healthcare,2,233,1181353.44,0.6553,0.50–0.99,1377920.31,746943.63,0.5420804269878278,129,0.5536480686695279,5790.260697674418,1810.39,16312.372000000001,83677.0,-630976.68,False,3.721,1.0,1.0,1.0,5.0,10.0,15.0,1242222.52,1273860.67,1377920.31,0.6802,0.5853,0.5998,3.0,1.0,10.0,5.0,-0.08040000000000003,0,,
ACC02301,R48,Professional services,1,454,2626384.2,2.3492,1.50–2.49,2605108.19,7292286.16,2.799225839445847,541,1.1916299559471366,13479.272014787432,4544.45,29213.23,420868.18,4687177.970000001,True,3.414,1.0,1.0,1.0,-10.0,15.0,5.0,2192142.31,2927178.29,2605108.19,2.4034,2.3827,2.3687,3.0,1.0,3.3333333333333335,7.5,-0.03469999999999995,1,,
ACC02302,R14,Hospitality,9,168,903104.57,0.3201,0.15–0.49,895942.02,329213.45,0.3674495030381542,102,0.6071428571428571,3227.582843137255,1301.69,5867.002000000001,75132.25,-566728.5700000001,False,4.013,1.0,1.0,0.0,20.0,5.0,0.0,1078880.66,907223.7,895942.02,0.253,0.3022,0.3553,2.0,0.6666666666666666,8.333333333333334,-10.0,0.1023,0,,
ACC02303,R29,Hospitality,5,246,1340580.29,0.2808,0.15–0.49,1582719.68,432645.76,0.27335589837361474,134,0.5447154471544715,3228.6997014925373,1201.18,8106.151000000001,34282.77,-1150073.92,False,3.877,1.0,0.0,1.0,-10.0,10.0,25.0,1145300.45,1410311.24,1582719.68,0.3437,0.2951,0.2845,2.0,0.6666666666666666,8.333333333333334,17.5,-0.05920000000000003,0,,
ACC02304,R15,Logistics,12,82,463612.25,0.5762,0.50–0.99,364331.2,220646.52000000002,0.6056207099474324,60,0.7317073170731707,3677.4420000000005,1183.4899999999998,10621.625000000007,32580.04,-143684.68,False,2.489,1.0,1.0,1.0,0.0,-5.0,-15.0,435177.44,422062.46,364331.2,0.4981,0.5774,0.6157,3.0,1.0,-6.666666666666667,-7.5,0.11760000000000004,0,,
ACC02305,R21,Logistics,10,994,9416168.08,3.0232,2.50–5.00,9929140.88,27378527.29,2.757391361537414,1377,1.3853118712273642,19882.73586782861,6925.85,50973.758000000016,438382.22,17449386.409999996,True,3.693,1.0,1.0,1.0,20.0,10.0,5.0,11390504.54,9570680.55,9929140.88,3.0227,3.0125,3.0524,3.0,1.0,11.666666666666666,-7.5,0.02970000000000006,1,,
ACC02306,R23,Logistics,6,108,845923.81,1.4532,1.00–1.49,816269.71,683263.31,0.8370558182294919,92,0.8518518518518519,7426.775108695653,3489.59,15315.858000000002,72835.86,-133006.3999999999,False,3.089,1.0,1.0,1.0,15.0,-10.0,5.0,918180.33,764856.47,816269.71,1.5286,1.4802,1.3638,3.0,1.0,3.3333333333333335,-5.0,-0.16480000000000006,0,,
ACC02307,R36,Logistics,6,441,2304574.3,0.9597,0.50–0.99,2324723.37,1748993.92,0.7523449639515604,331,0.7505668934240363,5283.969546827794,1887.87,12403.47,142714.21,-575729.4500000002,False,3.502,1.0,1.0,1.0,15.0,5.0,0.0,2682359.33,2481724.58,2324723.37,0.92,0.9514,1.0544,3.0,1.0,6.666666666666667,-7.5,0.13439999999999996,0,,
ACC02308,R01,Technology,8,125,864078.69,0.7087,0.50–0.99,1031516.24,375020.02999999997,0.3635619251132682,86,0.688,4360.6980232558135,2467.15,9569.16,51296.14,-656496.21,False,3.721,1.0,1.0,0.0,15.0,5.0,20.0,954004.74,855384.33,1031516.24,0.6696,0.5958,0.7813,2.0,0.6666666666666666,13.333333333333334,2.5,0.11170000000000002,0,,
ACC02309,R35,Manufacturing,5,787,5548831.54,1.0396,1.00–1.49,5809404.69,5507083.13,0.9479599759127815,685,0.8703939008894537,8039.537416058394,2718.33,18569.296000000002,239930.99,-302321.5600000005,False,3.086,0.0,1.0,1.0,5.0,15.0,15.0,5454247.09,6105371.97,5809404.69,0.9874,1.0657,1.1285,2.0,0.6666666666666666,11.666666666666666,5.0,0.1411,0,,
ACC02310,R08,Financial services,6,680,3562985.04,0.654,0.50–0.99,4042537.48,2653479.21,0.656389513548802,488,0.7176470588235294,5437.457397540984,1982.75,13792.467,123256.93,-1389058.27,False,3.434,0.0,1.0,1.0,15.0,5.0,15.0,4197118.92,3816828.76,4042537.48,0.682,0.6834,0.7081,2.0,0.6666666666666666,11.666666666666666,0.0,0.0260999999999999,0,,
ACC02311,R45,Manufacturing,10,101,672763.49,1.6394,1.50–2.49,691191.12,1590473.6400000001,2.3010620275329927,120,1.188118811881188,13253.947000000002,5293.245000000001,35880.40000000003,128489.83,899282.5200000001,True,3.438,1.0,1.0,1.0,10.0,0.0,5.0,695164.5,690428.26,691191.12,1.7062,1.5995,1.6021,3.0,1.0,5.0,-2.5,-0.10409999999999986,1,,
ACC02312,R09,Logistics,12,163,915370.72,0.8095,0.50–0.99,863019.17,832795.24,0.9649788428222283,132,0.8098159509202454,6309.054848484849,1597.1100000000001,17606.928000000004,65624.81,-30223.93000000005,False,3.67,1.0,1.0,1.0,10.0,5.0,0.0,1012349.38,967397.96,863019.17,0.8486,0.8216,0.8179,3.0,1.0,5.0,-5.0,-0.03070000000000006,0,,
ACC02313,R43,Logistics,3,854,4892755.66,0.8021,0.50–0.99,6259029.29,2389533.16,0.3817737622378182,554,0.6487119437939111,4313.236750902527,1693.805,10157.239999999998,139802.39,-3869496.13,False,3.524,1.0,0.0,0.0,0.0,15.0,25.0,4792771.12,5533303.66,6259029.29,0.7829,0.7592,0.8144,1.0,0.3333333333333333,13.333333333333334,12.5,0.03149999999999997,0,,
ACC02314,R43,Financial services,10,148,1034269.21,1.7937,1.50–2.49,994608.0,1965264.78,1.9759189348969644,177,1.195945945945946,11103.190847457627,3711.11,30170.590000000022,107720.33,970656.78,True,3.524,1.0,1.0,1.0,0.0,0.0,5.0,1056334.39,982251.91,994608.0,1.7274,1.7718,1.8417,3.0,1.0,1.6666666666666667,2.5,0.11429999999999985,1,,
ACC02315,R24,Technology,9,548,3679369.47,1.1786,1.00–1.49,3615206.82,3774061.16,1.0439405953543759,486,0.8868613138686131,7765.557942386831,2577.255,18679.595,216304.85,158854.34000000032,True,3.647,1.0,1.0,1.0,5.0,5.0,5.0,3615137.64,3628040.88,3615206.82,1.13,1.2044,1.1188,3.0,1.0,5.0,0.0,-0.011199999999999877,1,,
ACC02316,R13,Retail,4,176,1077380.77,0.8984,0.50–0.99,1053936.45,800394.64,0.7594334933572133,125,0.7102272727272727,6403.15712,2076.8,14688.768000000007,97799.54,-253541.80999999994,False,2.464,0.0,1.0,1.0,5.0,-5.0,0.0,1149708.0,1019940.32,1053936.45,0.907,0.9722,0.9175,2.0,0.6666666666666666,0.0,-2.5,0.010499999999999954,0,,
ACC02317,R23,Financial services,9,873,6295138.67,2.8831,2.50–5.00,5272527.21,24303884.92,4.6095323839969335,1214,1.390607101947308,20019.67456342669,6122.594999999999,50142.998000000014,508888.89,19031357.71,True,3.089,1.0,1.0,1.0,0.0,25.0,-10.0,6005476.88,7166906.35,5272527.21,2.8377,2.8391,2.8631,3.0,1.0,5.0,-5.0,0.02540000000000031,1,,
ACC02318,R18,Hospitality,10,62,465868.65,0.5739,0.50–0.99,510158.73,87911.76,0.17232236719736227,39,0.6290322580645161,2254.147692307692,1405.93,4897.530000000002,10216.05,-422246.97,False,3.535,1.0,1.0,1.0,20.0,5.0,15.0,566318.92,486671.92,510158.73,0.6105,0.5135,0.5693,3.0,1.0,13.333333333333334,-2.5,-0.041200000000000014,0,,
ACC02319,R48,Retail,8,429,2406254.08,0.2125,0.15–0.49,2867361.97,902708.67,0.3148220139084847,226,0.5268065268065268,3994.286150442478,1470.93,9491.425,70627.57,-1964653.3000000003,False,3.414,1.0,1.0,0.0,-10.0,20.0,20.0,2021301.06,2757692.17,2867361.97,0.1986,0.2188,0.204,2.0,0.6666666666666666,10.0,15.0,0.005399999999999988,0,,
ACC02320,R41,Technology,3,295,2096575.38,1.0556,1.00–1.49,2161648.53,1657015.78,0.766551896389928,242,0.8203389830508474,6847.172644628099,2797.3,16844.271000000004,123411.04,-504632.74999999977,False,3.573,1.0,1.0,1.0,-5.0,15.0,5.0,1984663.51,2279683.77,2161648.53,1.1244,1.0703,0.9596,3.0,1.0,5.0,5.0,-0.16480000000000006,0,,
ACC02321,R42,Retail,6,181,1227578.36,0.8922,0.50–0.99,1252662.15,609947.24,0.48692078706137965,117,0.6464088397790055,5213.224273504274,2078.16,13322.484,72981.2,-642714.9099999999,False,3.317,1.0,1.0,1.0,5.0,25.0,5.0,1251489.68,1471377.04,1252662.15,0.8261,0.8976,1.0065,3.0,1.0,11.666666666666666,0.0,0.1804,0,,
ACC02322,R16,Logistics,5,233,1870330.84,0.3797,0.15–0.49,2015266.38,393560.83999999997,0.19528973633748606,114,0.4892703862660944,3452.2880701754384,995.27,7624.287000000003,72809.82,-1621705.54,False,4.115,0.0,1.0,1.0,10.0,-15.0,10.0,1962357.95,1595268.02,2015266.38,0.363,0.3785,0.3682,2.0,0.6666666666666666,1.6666666666666667,0.0,0.005200000000000038,0,,
ACC02323,R20,Manufacturing,11,66,400541.66,0.2544,0.15–0.49,431278.68,61460.36,0.1425072994565834,35,0.5303030303030303,1756.0102857142858,977.47,2987.112,9975.46,-369818.32,False,3.155,1.0,1.0,1.0,5.0,10.0,10.0,410618.75,405085.26,431278.68,0.2657,0.2355,0.2595,3.0,1.0,8.333333333333334,2.5,-0.006199999999999983,0,,
ACC02324,R21,Healthcare,9,239,1276270.7,0.84,0.50–0.99,1272336.09,879358.35,0.6911368441965675,147,0.6150627615062761,5982.029591836735,2097.37,15481.248000000005,78731.24,-392977.7400000001,False,3.693,0.0,1.0,1.0,15.0,5.0,5.0,1407289.97,1335196.58,1272336.09,0.8283,0.8168,0.8232,2.0,0.6666666666666666,8.333333333333334,-5.0,-0.005099999999999993,0,,
ACC02325,R33,Hospitality,2,406,2688048.89,0.6652,0.50–0.99,2323883.96,1747517.24,0.7519812822323538,291,0.7167487684729064,6005.213883161512,2095.37,12809.69,130357.82,-576366.72,False,4.307,1.0,1.0,1.0,15.0,10.0,-15.0,2861655.54,2952236.06,2323883.96,0.6553,0.6052,0.6037,3.0,1.0,3.3333333333333335,-15.0,-0.05159999999999998,0,,
ACC02326,R13,Professional services,12,204,1751904.09,1.4342,1.00–1.49,2060741.45,1409284.25,0.6838724236851741,207,1.0147058823529411,6808.136473429951,2978.92,18279.664000000008,58146.44,-651457.2,False,2.464,1.0,0.0,1.0,-5.0,15.0,15.0,1595301.0,2001263.07,2060741.45,1.4746,1.4629,1.4219,2.0,0.6666666666666666,8.333333333333334,10.0,-0.05269999999999997,0,,
ACC02327,R39,Hospitality,12,403,3268551.4,2.4027,1.50–2.49,3038964.78,4095097.46,1.347530411326452,422,1.0471464019851116,9704.022417061611,3529.935,25055.193000000017,146587.58,1056132.6800000002,True,3.907,1.0,1.0,1.0,0.0,10.0,-5.0,3084930.38,3660422.85,3038964.78,2.4437,2.378,2.3775,3.0,1.0,1.6666666666666667,-2.5,-0.06620000000000026,1,,
ACC02328,R43,Financial services,8,264,1804591.8,4.537,2.50–5.00,1790386.53,6574723.13,3.6722367041043364,378,1.4318181818181819,17393.447433862435,6939.955,48453.39000000001,216243.77,4784336.6,True,3.524,1.0,1.0,1.0,10.0,0.0,5.0,2022531.68,1846629.36,1790386.53,4.5475,4.5279,4.516,3.0,1.0,5.0,-2.5,-0.031500000000000306,1,,
ACC02329,R26,Professional services,5,243,1607898.08,1.075,1.00–1.49,1525821.42,1619988.68,1.0617157806055706,201,0.8271604938271605,8059.645174129353,3091.54,18422.95,101102.85,94167.26000000001,True,3.633,1.0,1.0,1.0,15.0,10.0,0.0,1686518.76,1621393.56,1525821.42,1.0883,1.0116,1.0917,3.0,1.0,8.333333333333334,-7.5,0.0033999999999998476,1,,
ACC02330,R10,Professional services,10,281,2544571.1,0.8602,0.50–0.99,2235620.52,925627.52,0.4140360636875886,188,0.6690391459074733,4923.550638297873,1784.23,12049.178000000002,106575.87,-1309993.0,False,2.355,1.0,1.0,1.0,5.0,20.0,-5.0,2722388.99,2887368.74,2235620.52,0.8746,0.8974,0.8818,3.0,1.0,6.666666666666667,-5.0,0.007199999999999984,0,,
ACC02331,R41,Healthcare,4,857,4860075.69,0.5275,0.50–0.99,5043557.44,3470358.35,0.6880774911924072,582,0.6791131855309218,5962.815034364261,2079.1549999999997,13534.870999999994,410854.15,-1573199.0900000003,False,3.573,1.0,1.0,1.0,-15.0,0.0,5.0,3938729.66,4430624.4,5043557.44,0.5688,0.5838,0.5164,3.0,1.0,-3.3333333333333335,10.0,-0.0524,0,,
ACC02332,R24,Manufacturing,8,791,5428466.25,0.675,0.50–0.99,6461752.26,2612809.94,0.40435006401808415,484,0.6118836915297092,5398.367644628099,1869.4250000000002,11003.733999999999,216561.39,-3848942.32,False,3.647,1.0,1.0,1.0,-5.0,5.0,25.0,4785023.95,5775711.81,6461752.26,0.6029,0.7355,0.7142,3.0,1.0,8.333333333333334,15.0,0.11129999999999995,0,,
ACC02333,R29,Logistics,2,131,783878.51,0.6469,0.50–0.99,927669.67,468687.51,0.5052310376817645,103,0.7862595419847328,4550.364174757282,1676.4,12596.143999999998,42474.23,-458982.16000000003,False,3.877,1.0,0.0,1.0,-15.0,10.0,15.0,679550.7,812781.43,927669.67,0.6141,0.6793,0.7243,2.0,0.6666666666666666,3.3333333333333335,15.0,0.11020000000000008,0,,
ACC02334,R18,Financial services,3,248,1511683.58,0.5745,0.50–0.99,1625463.02,905277.11,0.5569349156894384,164,0.6612903225806451,5519.98237804878,2164.7,14428.359,53747.02,-720185.91,False,3.535,1.0,1.0,1.0,10.0,5.0,10.0,1538398.74,1527107.71,1625463.02,0.5571,0.6263,0.5426,3.0,1.0,8.333333333333334,0.0,-0.014500000000000068,0,,
ACC02335,R34,Professional services,12,108,556283.91,0.4694,0.15–0.49,651485.89,158022.39,0.24255688791663624,54,0.5,2926.340555555556,1508.69,7222.612000000001,19441.57,-493463.5,False,4.089,1.0,0.0,0.0,0.0,15.0,15.0,559627.59,636867.91,651485.89,0.3637,0.535,0.4324,1.0,0.3333333333333333,10.0,7.5,0.06869999999999998,0,,
ACC02336,R09,Logistics,11,281,2205312.96,0.7093,0.50–0.99,2788427.41,743484.18,0.2666320727352196,180,0.6405693950177936,4130.467666666667,1277.6100000000001,11911.587999999998,41488.69,-2044943.23,False,3.67,1.0,0.0,1.0,0.0,25.0,25.0,2059275.76,2700569.29,2788427.41,0.7565,0.6397,0.7551,2.0,0.6666666666666666,16.666666666666668,12.5,-0.0013999999999999568,0,,
ACC02337,R22,Retail,1,62,449710.37,1.4106,1.00–1.49,522414.2,264987.16,0.5072357527800737,57,0.9193548387096774,4648.897543859649,2662.33,10648.313999999998,26557.5,-257427.04000000004,False,4.083,1.0,1.0,1.0,15.0,25.0,15.0,525432.84,548328.42,522414.2,1.4643,1.4955,1.4136,3.0,1.0,18.333333333333332,0.0,-0.05069999999999997,0,,
ACC02338,R19,Healthcare,4,220,1398706.66,0.7387,0.50–0.99,1337636.51,720898.43,0.5389344748073601,150,0.6818181818181818,4805.989533333333,1538.8899999999999,11167.933999999992,51784.5,-616738.08,False,4.492,1.0,1.0,1.0,10.0,10.0,5.0,1492394.7,1517097.15,1337636.51,0.7329,0.7953,0.7076,3.0,1.0,8.333333333333334,-2.5,-0.02529999999999999,0,,
ACC02339,R19,Healthcare,2,608,3803133.66,0.9897,0.50–0.99,4263772.65,2301230.45,0.5397169687272139,407,0.6694078947368421,5654.1288697788705,1713.47,13270.95400000001,131255.28,-1962542.2000000002,False,4.492,1.0,1.0,1.0,0.0,-10.0,20.0,3846952.85,3294704.83,4263772.65,1.0525,0.9827,0.9427,3.0,1.0,3.3333333333333335,10.0,-0.10980000000000001,0,,
ACC02340,R47,Logistics,9,178,1136428.7,0.7871,0.50–0.99,1201164.75,458062.81,0.3813488615945481,115,0.6460674157303371,3983.1548695652173,1311.2,6794.734000000003,52442.21,-743101.94,False,3.295,0.0,1.0,1.0,5.0,10.0,15.0,1136039.25,1216734.09,1201164.75,0.8344,0.7933,0.7646,2.0,0.6666666666666666,10.0,5.0,-0.06980000000000008,0,,
ACC02341,R14,Professional services,5,192,1103687.89,1.4071,1.00–1.49,1161947.4,1365964.1,1.1755817001699045,170,0.8854166666666666,8035.082941176471,2873.87,14159.908999999985,181837.35,204016.7000000002,True,4.013,1.0,1.0,0.0,15.0,10.0,5.0,1194234.4,1249804.22,1161947.4,1.4088,1.4162,1.4146,2.0,0.6666666666666666,10.0,-5.0,0.005800000000000027,1,,
ACC02342,R38,Financial services,5,238,2059310.6,1.9986,1.50–2.49,2194043.71,2640871.66,1.2036549900822169,248,1.0420168067226891,10648.676048387097,4027.6499999999996,26806.492000000013,224955.77,446827.9500000002,True,4.048,1.0,1.0,1.0,-5.0,5.0,15.0,1993389.96,2090067.56,2194043.71,1.9393,1.9556,2.0701,3.0,1.0,5.0,10.0,0.13080000000000003,1,,
ACC02343,R40,Hospitality,4,94,694516.54,0.5007,0.50–0.99,712011.52,220904.78,0.31025450262377774,69,0.7340425531914894,3201.518550724638,1458.22,7302.228000000001,30941.76,-491106.74,False,3.722,0.0,1.0,1.0,10.0,-5.0,5.0,777882.86,657017.4,712011.52,0.4631,0.4431,0.5063,2.0,0.6666666666666666,3.3333333333333335,-2.5,0.04319999999999996,0,,
